Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act6,Task arrival date_last_act6
2024-01-18 15:01:39.477,2024-01-18 15:01:39.810,2024-01-18 15:02:57.870,2024-01-18 15:05:50.303,2024-01-18 15:15:34.370,100,102,102,102,102,8897,8548,3959,6266,4731,8897,8548,3959,6266,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,4,1,1,1,1,58,58,55,34,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-01-18 17:04:02.277
2024-01-18 17:56:43.390,2024-01-18 17:56:43.677,2024-01-19 08:47:56.000,2024-01-23 15:15:22.490,2024-01-23 15:32:42.110,100,102,101,102,102,362,4731,362,8548,6266,362,4731,362,8548,6266,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,14,102,0,17,0,14,102,0,17,1,2,3,4,5,0,0,0,0,0,5,21,5,32,21,1,1,1,1,1,45,52,45,58,34,Non applicable,300,Non applicable,Non applicable,Non applicable,1,3,3,2,1,8,1,1,1,1,1,1,0,0,1,1,0,0,0,3,1,0,1,0,2,0,0,0,0,102,2024-01-24 09:09:39.623
2024-01-19 09:30:36.447,2024-01-19 09:30:36.867,2024-01-19 11:27:50.110,2024-01-19 11:51:08.490,2024-01-19 11:52:54.540,100,102,101,102,102,880,4960,880,8548,3959,880,4960,880,8548,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,1,0,0,1,0,1,0,0,1,1,2,3,4,5,0,0,0,0,0,5,21,5,32,21,1,0,1,1,1,44,46,44,58,55,Non applicable,300,Non applicable,Non applicable,Non applicable,1,4,3,2,1,8,1,1,1,1,1,0,0,1,1,0,1,3,0,0,1,0,0,1,0,1,0,0,0,102,2024-01-19 13:02:29.450
2024-01-19 09:46:53.667,2024-01-19 09:46:54.047,2024-01-19 10:24:10.490,2024-01-19 11:48:34.030,2024-01-19 11:52:40.927,100,102,102,102,102,1001,3959,4960,8548,6266,1001,3959,4960,8548,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,1,0,0,1,0,1,1,2,3,4,5,0,0,0,0,0,5,21,21,32,21,4,1,0,1,1,44,55,46,58,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-01-19 13:19:47.377
2024-01-19 11:03:01.000,2024-01-19 11:03:01.320,2024-01-19 11:41:23.570,2024-01-19 13:31:13.197,2024-01-23 09:05:13.910,100,102,103,104,102,8670,3959,10606,8670,6266,8670,3959,10606,8670,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,1,91,2,0,0,1,91,2,1,2,3,4,5,0,0,0,0,0,4,21,11,4,21,3,1,1,3,1,58,55,49,58,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,3,2,0,10,1,1,1,1,1,1,0,1,1,1,1,0,1,3,1,1,1,0,2,0,0,0,0,102,2024-01-23 11:50:59.240
2024-01-19 11:28:44.290,2024-01-19 11:28:44.843,2024-01-19 11:45:37.723,2024-01-19 13:06:35.307,2024-01-19 13:18:31.447,100,102,102,102,102,7848,8548,4960,3959,6266,7848,8548,4960,3959,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,0,0,0,0,4,32,21,21,21,5,1,0,1,1,56,58,46,55,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,2,3,0,7,1,1,1,1,1,1,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,102,2024-01-19 13:22:52.370
2024-01-22 09:24:42.410,2024-01-22 09:24:42.727,2024-01-22 10:50:05.780,2024-01-22 10:54:03.223,2024-01-22 10:54:52.100,100,102,102,102,102,464,4731,10606,4960,4731,464,4731,10606,4960,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,1,0,0,0,0,1,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,21,21,1,1,1,0,1,43,52,49,46,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,2,3,0,9,1,1,1,1,1,0,0,1,1,1,1,0,3,0,0,0,2,1,0,0,0,0,0,102,2024-01-22 10:58:15.057
2024-01-22 09:38:52.483,2024-01-22 09:38:52.783,2024-01-22 10:29:54.340,2024-01-22 11:03:36.153,2024-01-22 11:14:47.010,100,102,101,102,102,8977,3959,8977,4960,11193,8977,3959,8977,4960,11193,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,21,32,2,1,2,0,1,53,55,53,46,49,Non applicable,183,Non applicable,Non applicable,Non applicable,3,5,3,2,1,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,102,2024-01-22 11:43:17.297
2024-01-22 11:24:32.680,2024-01-22 11:24:32.983,2024-01-22 11:36:17.093,2024-01-22 11:58:04.620,2024-01-22 12:04:22.487,100,102,102,102,102,8195,3959,4960,4731,10606,8195,3959,4960,4731,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,21,11,2,1,0,1,1,59,55,46,52,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2024-01-22 12:45:51.770
2024-01-22 14:06:21.160,2024-01-22 14:06:21.703,2024-01-22 14:49:26.370,2024-01-22 15:39:09.353,2024-01-23 08:33:42.403,100,102,104,102,101,876,4960,876,4960,876,876,4960,876,4960,876,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,275,279,271,272,0,0,0,16,2,0,0,0,16,1,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,3,0,3,0,3,41,46,41,46,41,Non applicable,Non applicable,Non applicable,300,Non applicable,0,5,3,2,1,6,1,1,1,1,1,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,102,2024-01-23 10:46:50.227
2024-01-22 16:38:47.653,2024-01-22 16:38:47.937,2024-01-22 16:57:05.097,2024-01-22 18:29:39.723,2024-01-23 09:28:45.733,100,102,103,104,102,2214,3959,10606,2214,4731,2214,3959,10606,2214,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,1,14,0,0,0,1,14,0,1,2,3,4,5,0,0,0,0,0,4,21,11,4,21,1,1,1,1,1,23,55,49,23,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,102,2024-01-23 09:47:29.350
2024-01-22 17:19:00.520,2024-01-22 17:19:00.803,2024-01-22 18:02:29.837,2024-01-23 09:04:21.720,2024-01-23 10:24:35.330,100,102,102,102,102,7956,11193,6266,4731,4731,7956,11193,6266,4731,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,15,1,24,0,0,15,1,0,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,1,1,1,1,1,58,49,34,52,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,8,1,1,1,1,1,1,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,1,0,102,2024-01-24 10:53:02.400
2024-01-22 17:38:13.660,2024-01-22 17:38:14.000,2024-01-22 17:45:21.527,2024-01-23 11:07:06.583,2024-01-23 11:42:58.667,100,102,102,102,102,7268,3959,6266,4731,4960,7268,3959,6266,4731,4960,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,17,0,0,0,0,17,0,0,1,2,3,4,5,0,0,0,0,0,12,21,21,21,21,0,1,1,1,0,58,55,34,52,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,1,4,0,9,1,1,1,1,1,0,0,1,1,1,1,3,1,0,0,0,0,1,0,0,2,1,0,102,2024-01-23 12:08:50.790
2024-01-23 08:37:13.790,2024-01-23 08:37:14.020,2024-01-23 09:04:33.290,2024-01-23 12:37:28.163,2024-01-23 13:41:02.330,100,102,102,103,104,9113,3959,8548,10606,9113,9113,3959,8548,10606,9113,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,0,3,1,3,0,0,3,0,3,1,2,3,4,5,0,0,0,0,0,5,21,32,11,5,4,1,1,1,4,55,55,58,49,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,102,2024-01-23 17:09:03.120
2024-01-23 12:42:20.240,2024-01-23 12:42:20.533,2024-01-23 12:44:30.000,2024-01-23 13:26:14.870,2024-01-23 14:35:37.033,100,102,102,102,102,10907,8548,3959,4960,6266,10907,8548,3959,4960,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,1,18,0,0,0,1,18,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,2,1,1,0,1,48,58,55,46,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,102,2024-01-24 09:15:31.990
2024-01-23 15:57:38.607,2024-01-23 15:57:38.947,2024-01-23 16:06:44.667,2024-01-25 10:03:33.880,2024-01-25 10:06:32.900,100,102,101,102,102,11155,8548,11155,6266,3959,11155,8548,11155,6266,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,41,0,0,0,0,41,0,0,1,2,3,4,5,0,0,0,0,0,5,32,5,21,21,7,1,7,1,1,52,58,52,34,55,Non applicable,183,Non applicable,Non applicable,Non applicable,1,3,3,2,1,9,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,2,1,0,2,0,0,0,1,102,2024-01-25 10:33:36.387
2024-01-23 17:00:16.167,2024-01-23 17:00:17.363,2024-01-23 17:02:04.447,2024-01-23 17:15:21.190,2024-01-23 17:23:34.117,100,102,102,102,102,9345,11193,4960,6266,8548,9345,11193,4960,6266,8548,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,21,21,32,3,1,0,1,1,54,49,46,34,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,102,2024-01-23 17:36:56.010
2024-01-23 17:25:18.007,2024-01-23 17:25:18.400,2024-01-23 17:33:11.617,2024-01-24 09:09:55.780,2024-01-24 09:14:42.267,100,102,101,102,102,445,8548,445,8548,6266,445,8548,445,8548,6266,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,15,0,0,0,0,15,0,0,1,2,3,4,5,0,0,0,0,0,5,32,5,32,21,1,1,1,1,1,46,58,46,58,34,Non applicable,183,Non applicable,Non applicable,Non applicable,3,0,4,1,1,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,102,2024-01-24 09:25:29.607
2024-01-24 08:25:44.990,2024-01-24 08:25:45.240,2024-01-24 08:32:01.743,2024-01-24 08:55:07.000,2024-01-24 09:03:00.893,100,102,102,102,102,8574,8548,3959,6266,4960,8574,8548,3959,6266,4960,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,6,32,21,21,21,5,1,1,1,0,55,58,55,34,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,2,2,3,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,1,0,1,0,0,2,0,1,102,2024-01-24 09:08:55.847
2024-01-24 11:38:21.527,2024-01-24 11:38:21.850,2024-01-24 11:51:24.843,2024-01-24 12:02:21.520,2024-01-24 12:03:41.960,100,102,101,102,102,8235,4960,8235,4731,6266,8235,4960,8235,4731,6266,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,21,21,1,0,1,1,1,55,46,55,52,34,Non applicable,183,Non applicable,Non applicable,Non applicable,1,2,2,3,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,1,0,2,0,0,0,0,102,2024-01-24 12:06:37.237
2024-01-24 13:39:36.640,2024-01-24 13:39:36.873,2024-01-24 13:42:41.003,2024-01-24 13:56:09.600,2024-01-24 14:28:18.153,100,102,102,102,102,701,4731,4960,8548,6266,701,4731,4960,8548,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,32,21,1,1,0,1,1,47,52,46,58,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,102,2024-01-24 14:37:04.817
2024-01-24 14:10:07.903,2024-01-24 14:10:08.300,2024-01-24 14:27:23.320,2024-01-24 14:41:03.773,2024-01-24 14:42:59.313,100,102,102,101,101,8281,8548,4960,8281,8281,8281,8548,4960,8281,8281,Initial Request,Execution,Execution,Requester response to rejection,Requester response to rejection,Submit initial request,Task returned to team,Non identifiable,Task returned to team,Non identifiable,270,290,271,290,272,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,21,5,5,1,1,0,1,1,58,58,46,58,58,Non applicable,Non applicable,183,Non applicable,Non applicable,1,1,4,1,1,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,1,1,0,0,2,0,1,102,2024-01-24 14:44:36.297
2024-01-24 16:09:02.167,2024-01-24 16:09:03.107,2024-01-24 16:19:31.207,2024-01-25 13:20:03.123,2024-01-25 13:23:55.480,100,102,104,107,102,10370,8548,10370,10370,6266,10370,8548,10370,10370,6266,Initial Request,Execution,Execution,Final task,Execution,Submit initial request,Non identifiable,Task executed with success,Non identifiable,Task returned to team,270,275,282,278,290,0,0,21,0,0,0,0,16,0,0,1,2,3,4,5,0,0,0,0,0,4,32,4,4,21,2,1,2,2,1,49,58,49,49,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,4,1,0,9,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,2,2,0,102,2024-01-25 14:03:31.740
2024-01-24 17:37:13.770,2024-01-24 17:37:14.003,2024-01-24 17:43:59.110,2024-01-26 13:53:03.490,2024-01-26 16:57:01.327,100,105,106,105,101,8225,9083,4322,9083,8225,8225,9083,4322,9083,8225,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,273,271,272,0,0,44,3,64,0,0,43,0,64,1,2,3,4,5,0,0,1,0,0,5,59,21,59,5,1,5,0,5,1,56,52,57,52,56,Non applicable,Non applicable,Non applicable,300,Non applicable,0,1,4,1,1,4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,105,2024-01-29 09:04:55.867
2024-01-24 17:45:44.953,2024-01-24 17:45:45.287,2024-01-24 17:47:40.937,2024-01-24 17:50:18.660,2024-01-25 09:36:34.080,100,102,102,101,102,1787,3959,3959,1787,3959,1787,3959,3959,1787,3959,Initial Request,Execution,Execution,Requester response to rejection,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,271,272,290,0,0,0,15,0,0,0,0,15,0,1,2,3,4,5,0,0,0,0,0,4,21,21,4,21,2,1,1,2,1,32,55,55,32,55,Non applicable,Non applicable,183,Non applicable,Non applicable,3,5,2,3,1,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,102,2024-01-25 10:05:50.023
2024-01-25 08:51:16.117,2024-01-25 08:51:16.380,2024-01-25 09:16:12.817,2024-01-25 09:37:53.530,2024-01-25 09:46:02.053,100,102,102,102,102,1114,8548,4960,6266,3959,1114,8548,4960,6266,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,2,1,0,1,1,42,58,46,34,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2024-01-25 10:37:09.220
2024-01-25 10:22:35.660,2024-01-25 10:22:36.000,2024-01-25 10:26:35.590,2024-01-25 10:34:09.877,2024-01-25 11:01:41.533,100,102,102,102,102,10123,3959,4960,6266,10606,10123,3959,4960,6266,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,21,11,3,1,0,1,1,53,55,46,34,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,102,2024-01-25 11:53:58.530
2024-01-25 11:54:03.707,2024-01-25 11:54:04.007,2024-01-25 12:09:11.453,2024-01-25 12:14:23.433,2024-01-25 13:04:08.507,100,102,102,102,102,Robot,3959,8548,4960,10606,Non identifiable,3959,8548,4960,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,0,21,32,21,11,0,1,1,0,1,0,55,58,46,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2024-01-25 13:14:28.920
2024-01-25 13:01:08.520,2024-01-25 13:01:09.470,2024-01-25 13:16:03.160,2024-01-25 13:50:12.690,2024-01-25 14:01:42.283,100,102,102,102,102,10589,3959,4960,6266,10606,10589,3959,4960,6266,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,21,11,0,1,0,1,1,48,55,46,34,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,102,2024-01-25 14:13:10.190
2024-01-26 11:15:11.077,2024-01-26 11:15:14.640,2024-01-26 11:53:01.717,2024-01-26 11:58:53.617,2024-01-26 12:03:03.470,100,102,102,102,102,694,3959,4731,10606,6266,694,3959,4731,10606,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,11,21,15,1,1,1,1,44,55,52,49,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2024-01-26 12:22:07.290
2024-01-26 12:48:13.147,2024-01-26 12:48:13.413,2024-01-26 12:57:33.733,2024-01-26 13:09:19.753,2024-01-26 13:11:57.677,100,102,102,102,102,2272,4731,3959,10606,4960,2272,4731,3959,10606,4960,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,22,21,21,11,21,0,1,1,1,0,24,52,55,49,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2024-01-26 13:22:14.117
2024-01-26 15:30:13.163,2024-01-26 15:30:13.420,2024-01-26 15:36:25.197,2024-01-26 15:46:22.680,2024-01-26 15:47:14.640,100,102,102,102,102,2419,4731,3959,4960,6266,2419,4731,3959,4960,6266,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,22,21,21,21,21,0,1,1,0,1,26,52,55,46,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,1,4,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,1,0,0,0,1,2,0,0,0,1,102,2024-01-26 15:57:35.753
2024-01-26 16:28:05.670,2024-01-26 16:28:05.910,2024-01-26 16:28:32.857,2024-01-26 16:31:01.763,2024-01-26 16:48:49.390,100,102,102,102,102,171,8548,6266,4960,3959,171,8548,6266,4960,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,32,21,21,21,5,1,1,0,1,49,58,34,46,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,102,2024-01-26 17:47:44.567
2024-01-26 16:51:03.637,2024-01-26 16:51:03.890,2024-01-26 17:38:31.647,2024-01-26 18:12:45.867,2024-01-26 18:19:46.063,100,102,103,104,102,706,3959,10606,706,3959,706,3959,10606,706,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,21,1,1,1,1,1,47,55,49,47,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,3,2,0,9,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,2,0,2,102,2024-01-26 18:25:57.567
2024-01-29 14:16:36.493,2024-01-29 14:16:37.190,2024-01-29 14:47:43.457,2024-01-30 11:19:21.573,2024-01-30 11:27:27.363,100,102,101,102,102,9757,4960,9757,6266,3959,9757,4960,9757,6266,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,20,0,0,0,0,20,0,0,1,2,3,4,5,0,0,0,0,0,4,21,4,21,21,0,0,0,1,1,53,46,53,34,55,Non applicable,183,Non applicable,Non applicable,Non applicable,3,4,2,3,1,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,102,2024-01-30 12:01:01.710
2024-01-29 15:48:01.443,2024-01-29 15:48:01.757,2024-01-29 15:52:45.603,2024-01-29 16:13:30.837,2024-01-29 16:16:22.857,100,102,102,102,102,2243,4731,4731,6266,4322,2243,4731,4731,6266,4322,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,16,0,0,0,0,16,1,2,3,4,5,0,0,0,0,0,4,21,21,21,21,1,1,1,1,0,25,52,52,34,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,1,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,102,2024-01-30 09:11:22.690
